Epoch,Time/train/epoch,Time/train/total,Time/val/epoch,Time/val/total,latent/train/latent_mean,latent/train/latent_std,latent/val/latent_mean,latent/val/latent_std,lr-Adam,recon/train_loss,recon/train_mae,recon/train_psnr,recon/train_ssim,recon/val_loss,recon/val_mae,recon/val_psnr,recon/val_ssim,step
69.0,4.390799522399902,320.5149841308594,,,0.0019232943886891007,1.090999960899353,,,,0.006664292421191931,0.02562352828681469,21.766881942749023,1.0391510725021362,,,,,69.0
,,,,,,,,,0.001,,,,,,,,,13160
70.0,,,0.7471132278442383,64.32561492919922,,,0.0020500882528722286,1.076075553894043,,,,,,0.00942632183432579,0.03000759705901146,20.27198028564453,1.0186957120895386,70.0
70.0,4.406022071838379,324.9210205078125,,,0.0014079014072194695,1.0899869203567505,,,,0.0067443810403347015,0.025751538574695587,21.7236328125,1.0384701490402222,,,,,70.0
,,,,,,,,,0.001,,,,,,,,,13348
71.0,,,0.7525179386138916,65.07813262939453,,,0.0051627629436552525,1.086830735206604,,,,,,0.008532783947885036,0.028826618567109108,20.70568084716797,1.0235520601272583,71.0
71.0,4.390793800354004,329.3117980957031,,,0.0016009140526875854,1.0927813053131104,,,,0.006624341476708651,0.02554093487560749,21.794092178344727,1.0394049882888794,,,,,71.0
,,,,,,,,,0.001,,,,,,,,,13536
72.0,,,0.8142130374908447,65.89234924316406,,,-0.0007857157615944743,1.0929739475250244,,,,,,0.008506963960826397,0.02870655618607998,20.7192440032959,1.0237153768539429,72.0
72.0,4.5423994064331055,333.85418701171875,,,0.0011575075332075357,1.0956015586853027,,,,0.00654044933617115,0.02540634572505951,21.84805679321289,1.0399986505508423,,,,,72.0
,,,,,,,,,0.001,,,,,,,,,13724
73.0,,,0.7451863288879395,66.63753509521484,,,0.002523274626582861,1.0993099212646484,,,,,,0.00848118495196104,0.028662439435720444,20.732784271240234,1.0236880779266357,73.0
73.0,4.432994365692139,338.2872009277344,,,0.0006880248547531664,1.0957369804382324,,,,0.006555154919624329,0.02543116733431816,21.839019775390625,1.039890170097351,,,,,73.0
,,,,,,,,,0.001,,,,,,,,,13912
74.0,,,0.8361740112304688,67.47370910644531,,,0.0030545233748853207,1.0922499895095825,,,,,,0.008940471336245537,0.029459040611982346,20.502063751220703,1.020256757736206,74.0
74.0,4.497169017791748,342.78436279296875,,,0.0007628240855410695,1.0941510200500488,,,,0.006650054361671209,0.025599032640457153,21.777528762817383,1.0392024517059326,,,,,74.0
,,,,,,,,,0.001,,,,,,,,,14100
75.0,,,0.7398183345794678,68.2135238647461,,,0.003625897690653801,1.0993620157241821,,,,,,0.00855766236782074,0.02886534295976162,20.692195892333984,1.0225160121917725,75.0
75.0,4.507307529449463,347.2916564941406,,,0.0005233685369603336,1.0964765548706055,,,,0.006612276658415794,0.02551557682454586,21.803836822509766,1.0395985841751099,,,,,75.0
,,,,,,,,,0.001,,,,,,,,,14288
76.0,,,0.7471399307250977,68.96066284179688,,,0.0007323341560550034,1.0879427194595337,,,,,,0.008535493165254593,0.02873355895280838,20.7047061920166,1.0241855382919312,76.0
76.0,4.402895450592041,351.694580078125,,,-9.617742034606636e-05,1.1031146049499512,,,,0.006446718238294125,0.025235112756490707,21.910449981689453,1.040847659111023,,,,,76.0
